year,state,totalvotes,county_name,party,candidate,votes
2000,ARKANSAS,5263,LITTLE RIVER,REPUBLICAN,GEORGE W. BUSH,2283
2000,ARKANSAS,5263,LITTLE RIVER,OTHER,OTHER,97
2000,ARKANSAS,8096,LOGAN,DEMOCRAT,AL GORE,3283
2000,ARKANSAS,8096,LOGAN,REPUBLICAN,GEORGE W. BUSH,4487
2000,ARKANSAS,8096,LOGAN,OTHER,OTHER,326
2000,ARKANSAS,17943,LONOKE,DEMOCRAT,AL GORE,6851
2000,ARKANSAS,17943,LONOKE,REPUBLICAN,GEORGE W. BUSH,10606
2000,ARKANSAS,17943,LONOKE,OTHER,OTHER,486
2000,ARKANSAS,5628,MADISON,DEMOCRAT,AL GORE,2055
2000,ARKANSAS,5628,MADISON,REPUBLICAN,GEORGE W. BUSH,3387
2000,ARKANSAS,5628,MADISON,OTHER,OTHER,186
2000,ARKANSAS,6015,MARION,DEMOCRAT,AL GORE,2233
2000,ARKANSAS,6015,MARION,REPUBLICAN,GEORGE W. BUSH,3402
2000,ARKANSAS,6015,MARION,OTHER,OTHER,380
2000,ARKANSAS,13745,MILLER,DEMOCRAT,AL GORE,6278
2000,ARKANSAS,13745,MILLER,REPUBLICAN,GEORGE W. BUSH,7276
2000,ARKANSAS,13745,MILLER,OTHER,OTHER,191
2000,ARKANSAS,12586,MISSISSIPPI,DEMOCRAT,AL GORE,7107
2000,ARKANSAS,12586,MISSISSIPPI,REPUBLICAN,GEORGE W. BUSH,5199
2000,ARKANSAS,12586,MISSISSIPPI,OTHER,OTHER,280
2000,ARKANSAS,3293,MONROE,DEMOCRAT,AL GORE,1910
2000,ARKANSAS,3293,MONROE,REPUBLICAN,GEORGE W. BUSH,1329
2000,ARKANSAS,3293,MONROE,OTHER,OTHER,54
2000,ARKANSAS,3739,MONTGOMERY,DEMOCRAT,AL GORE,1438
2000,ARKANSAS,3739,MONTGOMERY,REPUBLICAN,GEORGE W. BUSH,2128
2000,ARKANSAS,3739,MONTGOMERY,OTHER,OTHER,173
2000,ARKANSAS,3738,NEVADA,DEMOCRAT,AL GORE,1867
2000,ARKANSAS,3738,NEVADA,REPUBLICAN,GEORGE W. BUSH,1796
2000,ARKANSAS,3738,NEVADA,OTHER,OTHER,75
2000,ARKANSAS,3927,NEWTON,DEMOCRAT,AL GORE,1205
2000,ARKANSAS,3927,NEWTON,REPUBLICAN,GEORGE W. BUSH,2529
2000,ARKANSAS,3927,NEWTON,OTHER,OTHER,193
2000,ARKANSAS,10395,OUACHITA,DEMOCRAT,AL GORE,5464
2000,ARKANSAS,10395,OUACHITA,REPUBLICAN,GEORGE W. BUSH,4739
2000,ARKANSAS,10395,OUACHITA,OTHER,OTHER,192
2000,ARKANSAS,4007,PERRY,DEMOCRAT,AL GORE,1648
2000,ARKANSAS,4007,PERRY,REPUBLICAN,GEORGE W. BUSH,2114
2000,ARKANSAS,4007,PERRY,OTHER,OTHER,245
2000,ARKANSAS,9313,PHILLIPS,DEMOCRAT,AL GORE,6018
2000,ARKANSAS,9313,PHILLIPS,REPUBLICAN,GEORGE W. BUSH,3154
2000,ARKANSAS,9313,PHILLIPS,OTHER,OTHER,141
2000,ARKANSAS,3971,PIKE,DEMOCRAT,AL GORE,1604
2000,ARKANSAS,3971,PIKE,REPUBLICAN,GEORGE W. BUSH,2275
2000,ARKANSAS,3971,PIKE,OTHER,OTHER,92
2000,ARKANSAS,7235,POINSETT,DEMOCRAT,AL GORE,4102
2000,ARKANSAS,7235,POINSETT,REPUBLICAN,GEORGE W. BUSH,2988
2000,ARKANSAS,7235,POINSETT,OTHER,OTHER,145
2000,ARKANSAS,7193,POLK,DEMOCRAT,AL GORE,2315
2000,ARKANSAS,7193,POLK,REPUBLICAN,GEORGE W. BUSH,4600
2000,ARKANSAS,7193,POLK,OTHER,OTHER,278
2000,ARKANSAS,18422,POPE,DEMOCRAT,AL GORE,6669
2000,ARKANSAS,18422,POPE,REPUBLICAN,GEORGE W. BUSH,11244
2000,ARKANSAS,18422,POPE,OTHER,OTHER,509
2000,ARKANSAS,3507,PRAIRIE,DEMOCRAT,AL GORE,1563
2000,ARKANSAS,3507,PRAIRIE,REPUBLICAN,GEORGE W. BUSH,1862
2000,ARKANSAS,3507,PRAIRIE,OTHER,OTHER,82
2000,ARKANSAS,127151,PULASKI,DEMOCRAT,AL GORE,68320
2000,ARKANSAS,127151,PULASKI,REPUBLICAN,GEORGE W. BUSH,55866
2000,ARKANSAS,127151,PULASKI,OTHER,OTHER,2965
2000,ARKANSAS,5877,RANDOLPH,DEMOCRAT,AL GORE,3019
2000,ARKANSAS,5877,RANDOLPH,REPUBLICAN,GEORGE W. BUSH,2673
2000,ARKANSAS,5877,RANDOLPH,OTHER,OTHER,185
2000,ARKANSAS,8496,ST. FRANCIS,DEMOCRAT,AL GORE,4986
2000,ARKANSAS,8496,ST. FRANCIS,REPUBLICAN,GEORGE W. BUSH,3414
2000,ARKANSAS,8496,ST. FRANCIS,OTHER,OTHER,96
2000,ARKANSAS,32391,SALINE,DEMOCRAT,AL GORE,12700
2000,ARKANSAS,32391,SALINE,REPUBLICAN,GEORGE W. BUSH,18617
2000,ARKANSAS,32391,SALINE,OTHER,OTHER,1074
2000,ARKANSAS,3981,SCOTT,DEMOCRAT,AL GORE,1444
2000,ARKANSAS,3981,SCOTT,REPUBLICAN,GEORGE W. BUSH,2399
2000,ARKANSAS,3981,SCOTT,OTHER,OTHER,138
2000,ARKANSAS,4058,SEARCY,DEMOCRAT,AL GORE,1229
2000,ARKANSAS,4058,SEARCY,REPUBLICAN,GEORGE W. BUSH,2610
2000,ARKANSAS,4058,SEARCY,OTHER,OTHER,219
2000,ARKANSAS,40159,SEBASTIAN,DEMOCRAT,AL GORE,15555
2000,ARKANSAS,40159,SEBASTIAN,REPUBLICAN,GEORGE W. BUSH,23483
2000,ARKANSAS,40159,SEBASTIAN,OTHER,OTHER,1121
2000,ARKANSAS,4293,SEVIER,DEMOCRAT,AL GORE,2095
2000,ARKANSAS,4293,SEVIER,REPUBLICAN,GEORGE W. BUSH,2111
2000,ARKANSAS,4293,SEVIER,OTHER,OTHER,87
2000,ARKANSAS,7126,SHARP,DEMOCRAT,AL GORE,3236
2000,ARKANSAS,7126,SHARP,REPUBLICAN,GEORGE W. BUSH,3698
2000,ARKANSAS,7126,SHARP,OTHER,OTHER,192
2000,ARKANSAS,4860,STONE,DEMOCRAT,AL GORE,2043
2000,ARKANSAS,4860,STONE,REPUBLICAN,GEORGE W. BUSH,2623
2000,ARKANSAS,4860,STONE,OTHER,OTHER,194
2000,ARKANSAS,15609,UNION,DEMOCRAT,AL GORE,6261
2000,ARKANSAS,15609,UNION,REPUBLICAN,GEORGE W. BUSH,8647
2000,ARKANSAS,15609,UNION,OTHER,OTHER,701
2000,ARKANSAS,6984,VAN BUREN,DEMOCRAT,AL GORE,3202
2000,ARKANSAS,6984,VAN BUREN,REPUBLICAN,GEORGE W. BUSH,3485
2000,ARKANSAS,6984,VAN BUREN,OTHER,OTHER,297
2000,ARKANSAS,51459,WASHINGTON,DEMOCRAT,AL GORE,21425
2000,ARKANSAS,51459,WASHINGTON,REPUBLICAN,GEORGE W. BUSH,28231
2000,ARKANSAS,51459,WASHINGTON,OTHER,OTHER,1803
2000,ARKANSAS,22150,WHITE,DEMOCRAT,AL GORE,8342
2000,ARKANSAS,22150,WHITE,REPUBLICAN,GEORGE W. BUSH,13170
2000,ARKANSAS,22150,WHITE,OTHER,OTHER,638
2000,ARKANSAS,2651,WOODRUFF,DEMOCRAT,AL GORE,1699
2000,ARKANSAS,2651,WOODRUFF,REPUBLICAN,GEORGE W. BUSH,898
2000,ARKANSAS,2651,WOODRUFF,OTHER,OTHER,54
2000,ARKANSAS,6479,YELL,DEMOCRAT,AL GORE,3062
2000,ARKANSAS,6479,YELL,REPUBLICAN,GEORGE W. BUSH,3223
2000,ARKANSAS,6479,YELL,OTHER,OTHER,194
2000,CALIFORNIA,494336,ALAMEDA,DEMOCRAT,AL GORE,342889
2000,CALIFORNIA,494336,ALAMEDA,REPUBLICAN,GEORGE W. BUSH,119279
2000,CALIFORNIA,494336,ALAMEDA,OTHER,OTHER,32168
2000,CALIFORNIA,586,ALPINE,DEMOCRAT,AL GORE,265
2000,CALIFORNIA,586,ALPINE,REPUBLICAN,GEORGE W. BUSH,281
2000,CALIFORNIA,586,ALPINE,OTHER,OTHER,40
2000,CALIFORNIA,15464,AMADOR,DEMOCRAT,AL GORE,5906
2000,CALIFORNIA,15464,AMADOR,REPUBLICAN,GEORGE W. BUSH,8766
2000,CALIFORNIA,15464,AMADOR,OTHER,OTHER,792
2000,CALIFORNIA,83721,BUTTE,DEMOCRAT,AL GORE,31338
2000,CALIFORNIA,83721,BUTTE,REPUBLICAN,GEORGE W. BUSH,45584
2000,CALIFORNIA,83721,BUTTE,OTHER,OTHER,6799
2000,CALIFORNIA,18876,CALAVERAS,DEMOCRAT,AL GORE,7093
2000,CALIFORNIA,18876,CALAVERAS,REPUBLICAN,GEORGE W. BUSH,10599
2000,CALIFORNIA,18876,CALAVERAS,OTHER,OTHER,1184
2000,CALIFORNIA,5590,COLUSA,DEMOCRAT,AL GORE,1745
2000,CALIFORNIA,5590,COLUSA,REPUBLICAN,GEORGE W. BUSH,3629
2000,CALIFORNIA,5590,COLUSA,OTHER,OTHER,216
2000,CALIFORNIA,381478,CONTRA COSTA,DEMOCRAT,AL GORE,224338
2000,CALIFORNIA,381478,CONTRA COSTA,REPUBLICAN,GEORGE W. BUSH,141373
2000,CALIFORNIA,381478,CONTRA COSTA,OTHER,OTHER,15767
2000,CALIFORNIA,8294,DEL NORTE,DEMOCRAT,AL GORE,3117
2000,CALIFORNIA,8294,DEL NORTE,REPUBLICAN,GEORGE W. BUSH,4526
2000,CALIFORNIA,8294,DEL NORTE,OTHER,OTHER,651
2000,CALIFORNIA,72136,EL DORADO,DEMOCRAT,AL GORE,26220
2000,CALIFORNIA,72136,EL DORADO,REPUBLICAN,GEORGE W. BUSH,42045
2000,CALIFORNIA,72136,EL DORADO,OTHER,OTHER,3871
2000,CALIFORNIA,220835,FRESNO,DEMOCRAT,AL GORE,95059
2000,CALIFORNIA,220835,FRESNO,REPUBLICAN,GEORGE W. BUSH,117342
2000,CALIFORNIA,220835,FRESNO,OTHER,OTHER,8434
2000,CALIFORNIA,8711,GLENN,DEMOCRAT,AL GORE,2498
2000,CALIFORNIA,8711,GLENN,REPUBLICAN,GEORGE W. BUSH,5795
2000,CALIFORNIA,8711,GLENN,OTHER,OTHER,418
2000,CALIFORNIA,55972,HUMBOLDT,DEMOCRAT,AL GORE,24851
2000,CALIFORNIA,55972,HUMBOLDT,REPUBLICAN,GEORGE W. BUSH,23219
2000,CALIFORNIA,55972,HUMBOLDT,OTHER,OTHER,7902
2000,CALIFORNIA,28937,IMPERIAL,DEMOCRAT,AL GORE,15489
2000,CALIFORNIA,28937,IMPERIAL,REPUBLICAN,GEORGE W. BUSH,12524
2000,CALIFORNIA,28937,IMPERIAL,OTHER,OTHER,924
2000,CALIFORNIA,7815,INYO,DEMOCRAT,AL GORE,2652
2000,CALIFORNIA,7815,INYO,REPUBLICAN,GEORGE W. BUSH,4713
2000,CALIFORNIA,7815,INYO,OTHER,OTHER,450
2000,CALIFORNIA,182308,KERN,DEMOCRAT,AL GORE,66003
2000,CALIFORNIA,182308,KERN,REPUBLICAN,GEORGE W. BUSH,110663
2000,CALIFORNIA,182308,KERN,OTHER,OTHER,5642
2000,CALIFORNIA,28335,KINGS,DEMOCRAT,AL GORE,11041
2000,CALIFORNIA,28335,KINGS,REPUBLICAN,GEORGE W. BUSH,16377
2000,CALIFORNIA,28335,KINGS,OTHER,OTHER,917
2000,CALIFORNIA,20919,LAKE,DEMOCRAT,AL GORE,10717
2000,CALIFORNIA,20919,LAKE,REPUBLICAN,GEORGE W. BUSH,8699
2000,CALIFORNIA,20919,LAKE,OTHER,OTHER,1503
2000,CALIFORNIA,10586,LASSEN,DEMOCRAT,AL GORE,2982
2000,CALIFORNIA,10586,LASSEN,REPUBLICAN,GEORGE W. BUSH,7080
2000,CALIFORNIA,10586,LASSEN,OTHER,OTHER,524
2000,CALIFORNIA,2695154,LOS ANGELES,DEMOCRAT,AL GORE,1710505
2000,CALIFORNIA,2695154,LOS ANGELES,REPUBLICAN,GEORGE W. BUSH,871930
2000,CALIFORNIA,2695154,LOS ANGELES,OTHER,OTHER,112719
2000,CALIFORNIA,33395,MADERA,DEMOCRAT,AL GORE,11650
2000,CALIFORNIA,33395,MADERA,REPUBLICAN,GEORGE W. BUSH,20283
2000,CALIFORNIA,33395,MADERA,OTHER,OTHER,1462
2000,CALIFORNIA,123155,MARIN,DEMOCRAT,AL GORE,79135
2000,CALIFORNIA,123155,MARIN,REPUBLICAN,GEORGE W. BUSH,34872
2000,CALIFORNIA,123155,MARIN,OTHER,OTHER,9148
2000,CALIFORNIA,8074,MARIPOSA,DEMOCRAT,AL GORE,2816
2000,CALIFORNIA,8074,MARIPOSA,REPUBLICAN,GEORGE W. BUSH,4727
2000,CALIFORNIA,8074,MARIPOSA,OTHER,OTHER,531
2000,CALIFORNIA,34410,MENDOCINO,DEMOCRAT,AL GORE,16634
2000,CALIFORNIA,34410,MENDOCINO,REPUBLICAN,GEORGE W. BUSH,12272
2000,CALIFORNIA,34410,MENDOCINO,OTHER,OTHER,5504
2000,CALIFORNIA,50418,MERCED,DEMOCRAT,AL GORE,22726
2000,CALIFORNIA,50418,MERCED,REPUBLICAN,GEORGE W. BUSH,26102
2000,CALIFORNIA,50418,MERCED,OTHER,OTHER,1590
2000,CALIFORNIA,4107,MODOC,DEMOCRAT,AL GORE,945
2000,CALIFORNIA,4107,MODOC,REPUBLICAN,GEORGE W. BUSH,2969
2000,CALIFORNIA,4107,MODOC,OTHER,OTHER,193
2000,CALIFORNIA,4371,MONO,DEMOCRAT,AL GORE,1788
2000,CALIFORNIA,4371,MONO,REPUBLICAN,GEORGE W. BUSH,2296
2000,CALIFORNIA,4371,MONO,OTHER,OTHER,287
2000,CALIFORNIA,117534,MONTEREY,DEMOCRAT,AL GORE,67618
2000,CALIFORNIA,117534,MONTEREY,REPUBLICAN,GEORGE W. BUSH,43761
2000,CALIFORNIA,117534,MONTEREY,OTHER,OTHER,6155
2000,CALIFORNIA,51724,NAPA,DEMOCRAT,AL GORE,28097
2000,CALIFORNIA,51724,NAPA,REPUBLICAN,GEORGE W. BUSH,20633
2000,CALIFORNIA,51724,NAPA,OTHER,OTHER,2994
2000,CALIFORNIA,47479,NEVADA,DEMOCRAT,AL GORE,17670
2000,CALIFORNIA,47479,NEVADA,REPUBLICAN,GEORGE W. BUSH,25998
2000,CALIFORNIA,47479,NEVADA,OTHER,OTHER,3811
2000,CALIFORNIA,970905,ORANGE,DEMOCRAT,AL GORE,391819
2000,CALIFORNIA,970905,ORANGE,REPUBLICAN,GEORGE W. BUSH,541299
2000,CALIFORNIA,970905,ORANGE,OTHER,OTHER,37787
2000,CALIFORNIA,117799,PLACER,DEMOCRAT,AL GORE,42449
2000,CALIFORNIA,117799,PLACER,REPUBLICAN,GEORGE W. BUSH,69835
2000,CALIFORNIA,117799,PLACER,OTHER,OTHER,5515
2000,CALIFORNIA,10401,PLUMAS,DEMOCRAT,AL GORE,3458
2000,CALIFORNIA,10401,PLUMAS,REPUBLICAN,GEORGE W. BUSH,6343
2000,CALIFORNIA,10401,PLUMAS,OTHER,OTHER,600
2000,CALIFORNIA,451127,RIVERSIDE,DEMOCRAT,AL GORE,202576
2000,CALIFORNIA,451127,RIVERSIDE,REPUBLICAN,GEORGE W. BUSH,231955
2000,CALIFORNIA,451127,RIVERSIDE,OTHER,OTHER,16596
2000,CALIFORNIA,431550,SACRAMENTO,DEMOCRAT,AL GORE,212792
2000,CALIFORNIA,431550,SACRAMENTO,REPUBLICAN,GEORGE W. BUSH,195619
2000,CALIFORNIA,431550,SACRAMENTO,OTHER,OTHER,23139
2000,CALIFORNIA,16831,SAN BENITO,DEMOCRAT,AL GORE,9131
2000,CALIFORNIA,16831,SAN BENITO,REPUBLICAN,GEORGE W. BUSH,7015
2000,CALIFORNIA,16831,SAN BENITO,OTHER,OTHER,685
2000,CALIFORNIA,454893,SAN BERNARDINO,DEMOCRAT,AL GORE,214749
2000,CALIFORNIA,454893,SAN BERNARDINO,REPUBLICAN,GEORGE W. BUSH,221757
2000,CALIFORNIA,454893,SAN BERNARDINO,OTHER,OTHER,18387
2000,CALIFORNIA,958634,SAN DIEGO,DEMOCRAT,AL GORE,437666
2000,CALIFORNIA,958634,SAN DIEGO,REPUBLICAN,GEORGE W. BUSH,475736
2000,CALIFORNIA,958634,SAN DIEGO,OTHER,OTHER,45232
2000,CALIFORNIA,319786,SAN FRANCISCO,DEMOCRAT,AL GORE,241578
2000,CALIFORNIA,319786,SAN FRANCISCO,REPUBLICAN,GEORGE W. BUSH,51496
2000,CALIFORNIA,319786,SAN FRANCISCO,OTHER,OTHER,26712
2000,CALIFORNIA,167239,SAN JOAQUIN,DEMOCRAT,AL GORE,79776
2000,CALIFORNIA,167239,SAN JOAQUIN,REPUBLICAN,GEORGE W. BUSH,81773
2000,CALIFORNIA,167239,SAN JOAQUIN,OTHER,OTHER,5690
2000,CALIFORNIA,108886,SAN LUIS OBISPO,DEMOCRAT,AL GORE,44526
2000,CALIFORNIA,108886,SAN LUIS OBISPO,REPUBLICAN,GEORGE W. BUSH,56859
2000,CALIFORNIA,108886,SAN LUIS OBISPO,OTHER,OTHER,7501
2000,CALIFORNIA,259399,SAN MATEO,DEMOCRAT,AL GORE,166757
2000,CALIFORNIA,259399,SAN MATEO,REPUBLICAN,GEORGE W. BUSH,80296
2000,CALIFORNIA,259399,SAN MATEO,OTHER,OTHER,12346
2000,CALIFORNIA,154974,SANTA BARBARA,DEMOCRAT,AL GORE,73411
2000,CALIFORNIA,154974,SANTA BARBARA,REPUBLICAN,GEORGE W. BUSH,71493
2000,CALIFORNIA,154974,SANTA BARBARA,OTHER,OTHER,10070
2000,CALIFORNIA,548129,SANTA CLARA,DEMOCRAT,AL GORE,332490
2000,CALIFORNIA,548129,SANTA CLARA,REPUBLICAN,GEORGE W. BUSH,188750
2000,CALIFORNIA,548129,SANTA CLARA,OTHER,OTHER,26889
2000,CALIFORNIA,108350,SANTA CRUZ,DEMOCRAT,AL GORE,66618
2000,CALIFORNIA,108350,SANTA CRUZ,REPUBLICAN,GEORGE W. BUSH,29627
2000,CALIFORNIA,108350,SANTA CRUZ,OTHER,OTHER,12105
2000,CALIFORNIA,66544,SHASTA,DEMOCRAT,AL GORE,20127
2000,CALIFORNIA,66544,SHASTA,REPUBLICAN,GEORGE W. BUSH,43278
2000,CALIFORNIA,66544,SHASTA,OTHER,OTHER,3139
2000,CALIFORNIA,1847,SIERRA,DEMOCRAT,AL GORE,540
2000,CALIFORNIA,1847,SIERRA,REPUBLICAN,GEORGE W. BUSH,1172
2000,CALIFORNIA,1847,SIERRA,OTHER,OTHER,135
2000,CALIFORNIA,19819,SISKIYOU,DEMOCRAT,AL GORE,6323
2000,CALIFORNIA,19819,SISKIYOU,REPUBLICAN,GEORGE W. BUSH,12198
2000,CALIFORNIA,19819,SISKIYOU,OTHER,OTHER,1298
2000,CALIFORNIA,131735,SOLANO,DEMOCRAT,AL GORE,75116
2000,CALIFORNIA,131735,SOLANO,REPUBLICAN,GEORGE W. BUSH,51604
2000,CALIFORNIA,131735,SOLANO,OTHER,OTHER,5015
2000,CALIFORNIA,197006,SONOMA,DEMOCRAT,AL GORE,117295
2000,CALIFORNIA,197006,SONOMA,REPUBLICAN,GEORGE W. BUSH,63529
2000,CALIFORNIA,197006,SONOMA,OTHER,OTHER,16182
2000,CALIFORNIA,128267,STANISLAUS,DEMOCRAT,AL GORE,56448
2000,CALIFORNIA,128267,STANISLAUS,REPUBLICAN,GEORGE W. BUSH,67188
2000,CALIFORNIA,128267,STANISLAUS,OTHER,OTHER,4631
2000,CALIFORNIA,26564,SUTTER,DEMOCRAT,AL GORE,8416
2000,CALIFORNIA,26564,SUTTER,REPUBLICAN,GEORGE W. BUSH,17350
2000,CALIFORNIA,26564,SUTTER,OTHER,OTHER,798
2000,CALIFORNIA,20854,TEHAMA,DEMOCRAT,AL GORE,6507
2000,CALIFORNIA,20854,TEHAMA,REPUBLICAN,GEORGE W. BUSH,13270
2000,CALIFORNIA,20854,TEHAMA,OTHER,OTHER,1077
2000,CALIFORNIA,5797,TRINITY,DEMOCRAT,AL GORE,1932
2000,CALIFORNIA,5797,TRINITY,REPUBLICAN,GEORGE W. BUSH,3340
2000,CALIFORNIA,5797,TRINITY,OTHER,OTHER,525
2000,CALIFORNIA,89818,TULARE,DEMOCRAT,AL GORE,33006
2000,CALIFORNIA,89818,TULARE,REPUBLICAN,GEORGE W. BUSH,54070
2000,CALIFORNIA,89818,TULARE,OTHER,OTHER,2742
2000,CALIFORNIA,23727,TUOLUMNE,DEMOCRAT,AL GORE,9359
2000,CALIFORNIA,23727,TUOLUMNE,REPUBLICAN,GEORGE W. BUSH,13172
2000,CALIFORNIA,23727,TUOLUMNE,OTHER,OTHER,1196
2000,CALIFORNIA,282692,VENTURA,DEMOCRAT,AL GORE,133258
2000,CALIFORNIA,282692,VENTURA,REPUBLICAN,GEORGE W. BUSH,136173
2000,CALIFORNIA,282692,VENTURA,OTHER,OTHER,13261
2000,CALIFORNIA,61436,YOLO,DEMOCRAT,AL GORE,33747
2000,CALIFORNIA,61436,YOLO,REPUBLICAN,GEORGE W. BUSH,23057
2000,CALIFORNIA,61436,YOLO,OTHER,OTHER,4632
2000,CALIFORNIA,16127,YUBA,DEMOCRAT,AL GORE,5546
2000,CALIFORNIA,16127,YUBA,REPUBLICAN,GEORGE W. BUSH,9838
2000,CALIFORNIA,16127,YUBA,OTHER,OTHER,743
2000,COLORADO,107852,ADAMS,DEMOCRAT,AL GORE,54132
2000,COLORADO,107852,ADAMS,REPUBLICAN,GEORGE W. BUSH,47561
2000,COLORADO,107852,ADAMS,OTHER,OTHER,6159
2000,COLORADO,5659,ALAMOSA,DEMOCRAT,AL GORE,2455
2000,COLORADO,5659,ALAMOSA,REPUBLICAN,GEORGE W. BUSH,2857
2000,COLORADO,5659,ALAMOSA,OTHER,OTHER,347
2000,COLORADO,189942,ARAPAHOE,DEMOCRAT,AL GORE,82614
2000,COLORADO,189942,ARAPAHOE,REPUBLICAN,GEORGE W. BUSH,97768
2000,COLORADO,189942,ARAPAHOE,OTHER,OTHER,9560
2000,COLORADO,4758,ARCHULETA,DEMOCRAT,AL GORE,1432
2000,COLORADO,4758,ARCHULETA,REPUBLICAN,GEORGE W. BUSH,2988
2000,COLORADO,4758,ARCHULETA,OTHER,OTHER,338
2000,COLORADO,2278,BACA,DEMOCRAT,AL GORE,531
2000,COLORADO,2278,BACA,REPUBLICAN,GEORGE W. BUSH,1663
2000,COLORADO,2278,BACA,OTHER,OTHER,84
2000,COLORADO,1963,BENT,DEMOCRAT,AL GORE,783
2000,COLORADO,1963,BENT,REPUBLICAN,GEORGE W. BUSH,1096
2000,COLORADO,1963,BENT,OTHER,OTHER,84
2000,COLORADO,139626,BOULDER,DEMOCRAT,AL GORE,69983
2000,COLORADO,139626,BOULDER,REPUBLICAN,GEORGE W. BUSH,50873
2000,COLORADO,139626,BOULDER,OTHER,OTHER,18770
2000,COLORADO,7610,CHAFFEE,DEMOCRAT,AL GORE,2768
2000,COLORADO,7610,CHAFFEE,REPUBLICAN,GEORGE W. BUSH,4300
2000,COLORADO,7610,CHAFFEE,OTHER,OTHER,542
2000,COLORADO,1212,CHEYENNE,DEMOCRAT,AL GORE,209
2000,COLORADO,1212,CHEYENNE,REPUBLICAN,GEORGE W. BUSH,957
2000,COLORADO,1212,CHEYENNE,OTHER,OTHER,46
2000,COLORADO,4924,CLEAR CREEK,DEMOCRAT,AL GORE,2188
2000,COLORADO,4924,CLEAR CREEK,REPUBLICAN,GEORGE W. BUSH,2247
2000,COLORADO,4924,CLEAR CREEK,OTHER,OTHER,489
2000,COLORADO,3671,CONEJOS,DEMOCRAT,AL GORE,1749
2000,COLORADO,3671,CONEJOS,REPUBLICAN,GEORGE W. BUSH,1772
2000,COLORADO,3671,CONEJOS,OTHER,OTHER,150
2000,COLORADO,1648,COSTILLA,DEMOCRAT,AL GORE,1054
2000,COLORADO,1648,COSTILLA,REPUBLICAN,GEORGE W. BUSH,504
2000,COLORADO,1648,COSTILLA,OTHER,OTHER,90
2000,COLORADO,1445,CROWLEY,DEMOCRAT,AL GORE,511
2000,COLORADO,1445,CROWLEY,REPUBLICAN,GEORGE W. BUSH,855
2000,COLORADO,1445,CROWLEY,OTHER,OTHER,79
2000,COLORADO,2111,CUSTER,DEMOCRAT,AL GORE,507
2000,COLORADO,2111,CUSTER,REPUBLICAN,GEORGE W. BUSH,1451
2000,COLORADO,2111,CUSTER,OTHER,OTHER,153
2000,COLORADO,12686,DELTA,DEMOCRAT,AL GORE,3264
2000,COLORADO,12686,DELTA,REPUBLICAN,GEORGE W. BUSH,8372
2000,COLORADO,12686,DELTA,OTHER,OTHER,1050
2000,COLORADO,198347,DENVER,DEMOCRAT,AL GORE,122693
2000,COLORADO,198347,DENVER,REPUBLICAN,GEORGE W. BUSH,61224
2000,COLORADO,198347,DENVER,OTHER,OTHER,14430
2000,COLORADO,1134,DOLORES,DEMOCRAT,AL GORE,293
2000,COLORADO,1134,DOLORES,REPUBLICAN,GEORGE W. BUSH,741
2000,COLORADO,1134,DOLORES,OTHER,OTHER,100
2000,COLORADO,86225,DOUGLAS,DEMOCRAT,AL GORE,27076
2000,COLORADO,86225,DOUGLAS,REPUBLICAN,GEORGE W. BUSH,56007
2000,COLORADO,86225,DOUGLAS,OTHER,OTHER,3142
2000,COLORADO,15188,EAGLE,DEMOCRAT,AL GORE,6772
2000,COLORADO,15188,EAGLE,REPUBLICAN,GEORGE W. BUSH,7165
2000,COLORADO,15188,EAGLE,OTHER,OTHER,1251
2000,COLORADO,8965,ELBERT,DEMOCRAT,AL GORE,2326
2000,COLORADO,8965,ELBERT,REPUBLICAN,GEORGE W. BUSH,6151
2000,COLORADO,8965,ELBERT,OTHER,OTHER,488
2000,COLORADO,200757,EL PASO,DEMOCRAT,AL GORE,61799
2000,COLORADO,200757,EL PASO,REPUBLICAN,GEORGE W. BUSH,128294
2000,COLORADO,200757,EL PASO,OTHER,OTHER,10664
2000,COLORADO,16056,FREMONT,DEMOCRAT,AL GORE,5293
2000,COLORADO,16056,FREMONT,REPUBLICAN,GEORGE W. BUSH,9914
2000,COLORADO,16056,FREMONT,OTHER,OTHER,849
2000,COLORADO,17104,GARFIELD,DEMOCRAT,AL GORE,6087
2000,COLORADO,17104,GARFIELD,REPUBLICAN,GEORGE W. BUSH,9103
2000,COLORADO,17104,GARFIELD,OTHER,OTHER,1914
2000,COLORADO,2465,GILPIN,DEMOCRAT,AL GORE,1099
2000,COLORADO,2465,GILPIN,REPUBLICAN,GEORGE W. BUSH,1006
2000,COLORADO,2465,GILPIN,OTHER,OTHER,360
2000,COLORADO,6353,GRAND,DEMOCRAT,AL GORE,2308
2000,COLORADO,6353,GRAND,REPUBLICAN,GEORGE W. BUSH,3570
2000,COLORADO,6353,GRAND,OTHER,OTHER,475
2000,COLORADO,7236,GUNNISON,DEMOCRAT,AL GORE,3059
2000,COLORADO,7236,GUNNISON,REPUBLICAN,GEORGE W. BUSH,3128
2000,COLORADO,7236,GUNNISON,OTHER,OTHER,1049
2000,COLORADO,566,HINSDALE,DEMOCRAT,AL GORE,188
2000,COLORADO,566,HINSDALE,REPUBLICAN,GEORGE W. BUSH,316
2000,COLORADO,566,HINSDALE,OTHER,OTHER,62
